analysis_id	publication_pmid	trait	study_design	sample_size	readiness_status	data_url	yaml_url	data_file	yaml_file	data_bytes	yaml_bytes	sha256	error
GCST90558098	40262193	Rheumatoid arthritis	case-control	384969	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558098/harmonised/GCST90558098.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558098/harmonised/GCST90558098.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558098/harmonised/GCST90558098.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558098/harmonised/GCST90558098.h.tsv.gz-meta.yaml	46684306	953	83e4f2524a373a0b1dd947c8fee105dda779f8f2fef68b22e1c523f421d89a59	
GCST90558099	40262193	Rheumatoid arthritis	case-control	167065	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558099/harmonised/GCST90558099.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558099/harmonised/GCST90558099.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558099/harmonised/GCST90558099.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558099/harmonised/GCST90558099.h.tsv.gz-meta.yaml	46708008	871	fb42172532c52d45956b632023aaf88181e05eadae4d287f0dea98239bac5923	
GCST90558100	40262193	Systemic lupus erythematosus	case-control	654677	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558100/harmonised/GCST90558100.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558100/harmonised/GCST90558100.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558100/harmonised/GCST90558100.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558100/harmonised/GCST90558100.h.tsv.gz-meta.yaml	48066859	963	de4e79691cb948f5f1ef5e96fc87ff72de76028a736ca4aa2e842c1819e6ca9d	
GCST90558101	40262193	Systemic lupus erythematosus	case-control	162948	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558101/harmonised/GCST90558101.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558101/harmonised/GCST90558101.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558101/harmonised/GCST90558101.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558101/harmonised/GCST90558101.h.tsv.gz-meta.yaml	48048854	881	c9b1ec4e24e6b286b30628393e856bb6d0948739051a345a074adc2a12e5b1a7	
GCST90558258	40075078	Sarcoidosis	case-control	372734	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558258/harmonised/GCST90558258.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558258/harmonised/GCST90558258.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558258/harmonised/GCST90558258.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558258/harmonised/GCST90558258.h.tsv.gz-meta.yaml	336712435	633	e783d195d4d4edf1030ea8e0b8fbadb6675887e8aae0d76e64cc23d1eb12f8fd	
GCST90558311	40280976	FTLD-TDP	case-control	4138	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558311/harmonised/GCST90558311.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558311/harmonised/GCST90558311.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558311/harmonised/GCST90558311.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558311/harmonised/GCST90558311.h.tsv.gz-meta.yaml	275808884	953	9800c5536f7b3c314b7b4631cb6516ad0c9396c62fe7133e13fdfde13826e5eb	
GCST90558312	40280976	FTLD-TDP subtype A	case-control	3346	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558312/harmonised/GCST90558312.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558312/harmonised/GCST90558312.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558312/harmonised/GCST90558312.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558312/harmonised/GCST90558312.h.tsv.gz-meta.yaml	269543358	796	2ca36964101051fbeeea9c56b5a3e7b3b31db4a483d2105d4396f595c0477805	
GCST90558313	40280976	FTLD-TDP subtype B	case-control	3441	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558313/harmonised/GCST90558313.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558313/harmonised/GCST90558313.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558313/harmonised/GCST90558313.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558313/harmonised/GCST90558313.h.tsv.gz-meta.yaml	280503134	796	f2141362a0f40da4bde08ab18c19854566843cb661a4293d2631c587f34b4bfe	
GCST90558314	40280976	FTLD-TDP subtype C	case-control	3620	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558314/harmonised/GCST90558314.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90558001-GCST90559000/GCST90558314/harmonised/GCST90558314.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558314/harmonised/GCST90558314.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90558001-GCST90559000/GCST90558314/harmonised/GCST90558314.h.tsv.gz-meta.yaml	276222626	796	d9f9405c6fc7d653cb6e5fc35cf340b2812be978af0d4b281ded609708d0c793	
GCST90559107	41054853	Average cardiac wall thickness on AHA 1	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559107/harmonised/GCST90559107.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559107/harmonised/GCST90559107.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559107/harmonised/GCST90559107.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559107/harmonised/GCST90559107.h.tsv.gz-meta.yaml	718555	3692	32bf695f4776947fd069fb71dc38b8071fb4a9c286bdcaf89ee4ec4a34fd2f9f	
GCST90559108	41054853	Average cardiac wall thickness on AHA 2	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559108/harmonised/GCST90559108.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559108/harmonised/GCST90559108.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559108/harmonised/GCST90559108.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559108/harmonised/GCST90559108.h.tsv.gz-meta.yaml	670615	3692	d95b2846a456fa0cda778fb00cb55639f20eaabb0df2e8d40440bb92a7d6101f	
GCST90559109	41054853	Average cardiac wall thickness on AHA 3	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559109/harmonised/GCST90559109.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559109/harmonised/GCST90559109.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559109/harmonised/GCST90559109.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559109/harmonised/GCST90559109.h.tsv.gz-meta.yaml	689161	3692	398cba6b1f07bc20c7a1c1676d9471c990b6791e1af61204a13d421721eb5390	
GCST90559110	41054853	Average cardiac wall thickness on AHA 4	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559110/harmonised/GCST90559110.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559110/harmonised/GCST90559110.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559110/harmonised/GCST90559110.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559110/harmonised/GCST90559110.h.tsv.gz-meta.yaml	720622	3692	2fba2444e942f9a1c188545af56138f3fce6ce0d0b3c52a86478ec3856fbc693	
GCST90559111	41054853	Average cardiac wall thickness on AHA 5	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559111/harmonised/GCST90559111.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559111/harmonised/GCST90559111.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559111/harmonised/GCST90559111.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559111/harmonised/GCST90559111.h.tsv.gz-meta.yaml	773717	3692	a5c367df248c7392a0c8742a6d0eadcb4cbdc52d2ca92b615fc9875fa755c5f1	
GCST90559112	41054853	Average cardiac wall thickness on AHA 6	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559112/harmonised/GCST90559112.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559112/harmonised/GCST90559112.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559112/harmonised/GCST90559112.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559112/harmonised/GCST90559112.h.tsv.gz-meta.yaml	772701	3692	ae571412b9e43ccddf29e364ef2727ad0869a425b3c96303e96f658483477e81	
GCST90559113	41054853	Average cardiac wall thickness on AHA 7	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559113/harmonised/GCST90559113.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559113/harmonised/GCST90559113.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559113/harmonised/GCST90559113.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559113/harmonised/GCST90559113.h.tsv.gz-meta.yaml	765223	3692	35920d170809e86d9b1a00a1dfea419d6a1811ebb57f88bb11becb3a2b068259	
GCST90559114	41054853	Average cardiac wall thickness on AHA 8	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559114/harmonised/GCST90559114.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559114/harmonised/GCST90559114.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559114/harmonised/GCST90559114.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559114/harmonised/GCST90559114.h.tsv.gz-meta.yaml	791060	3692	364237ed78219430f3c007835a17d9626998e71b512f3996148001fb3aa344e9	
GCST90559115	41054853	Average cardiac wall thickness on AHA 9	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559115/harmonised/GCST90559115.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559115/harmonised/GCST90559115.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559115/harmonised/GCST90559115.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559115/harmonised/GCST90559115.h.tsv.gz-meta.yaml	772618	3692	e85dfd6356ac26cd8f37ca0020e311b3dab5f698104c239e05c993d37e313b56	
GCST90559116	41054853	Average cardiac wall thickness on AHA 10	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559116/harmonised/GCST90559116.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559116/harmonised/GCST90559116.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559116/harmonised/GCST90559116.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559116/harmonised/GCST90559116.h.tsv.gz-meta.yaml	779612	3693	ecf05a58c9c75549f3aa2009b0778e7ad983983ce09f2c9129639a1e2087bcf0	
GCST90559117	41054853	Average cardiac wall thickness on AHA 11	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559117/harmonised/GCST90559117.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559117/harmonised/GCST90559117.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559117/harmonised/GCST90559117.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559117/harmonised/GCST90559117.h.tsv.gz-meta.yaml	777117	3693	41c8d8aafc38616c851d8cb2bfed3c42a0ea3a2a1bc996aa6d3b38e61219db61	
GCST90559118	41054853	Average cardiac wall thickness on AHA 12	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559118/harmonised/GCST90559118.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559118/harmonised/GCST90559118.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559118/harmonised/GCST90559118.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559118/harmonised/GCST90559118.h.tsv.gz-meta.yaml	812280	3693	020fcba6aeceea111d1f0f726608a239be82fa73ccaedd79f61d462dd4cafbd4	
GCST90559119	41054853	Average cardiac wall thickness on AHA 13	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559119/harmonised/GCST90559119.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559119/harmonised/GCST90559119.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559119/harmonised/GCST90559119.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559119/harmonised/GCST90559119.h.tsv.gz-meta.yaml	685842	3693	865c163c05f54992d6a2e8b608c4956c901155543672b4fd7952c607588449e0	
GCST90559120	41054853	Average cardiac wall thickness on AHA 14	quantitative	33156	already_present	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559120/harmonised/GCST90559120.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559120/harmonised/GCST90559120.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559120/harmonised/GCST90559120.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559120/harmonised/GCST90559120.h.tsv.gz-meta.yaml	711658	3693	d4ecfe81a13b817bc4ea4a1b36a24a5efaeb1df52e44759e8729442701c880ec	
GCST90559121	41054853	Average cardiac wall thickness on AHA 15	quantitative	33156	already_present	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559121/harmonised/GCST90559121.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559121/harmonised/GCST90559121.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559121/harmonised/GCST90559121.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559121/harmonised/GCST90559121.h.tsv.gz-meta.yaml	682790	3693	5feda19201840c379f6144c743d48c289fb7d45ec2d5c3fddba792fb5c468f75	
GCST90559122	41054853	Average cardiac wall thickness on AHA 16	quantitative	33156	already_present	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559122/harmonised/GCST90559122.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559122/harmonised/GCST90559122.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559122/harmonised/GCST90559122.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559122/harmonised/GCST90559122.h.tsv.gz-meta.yaml	707676	3693	bfe7000cce32c5a86970bc707846c3a8c6b784a278ecf97ab6bbe261d2e1f204	
GCST90559123	41054853	Average circumferential strain on AHA 1	quantitative	33156	already_present	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559123/harmonised/GCST90559123.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559123/harmonised/GCST90559123.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559123/harmonised/GCST90559123.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559123/harmonised/GCST90559123.h.tsv.gz-meta.yaml	675549	3692	ab5931757e314b014fbcec0dae0f668189b0ce3b60231f7726e12200e5dbee1e	
GCST90559124	41054853	Average circumferential strain on AHA 2	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559124/harmonised/GCST90559124.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559124/harmonised/GCST90559124.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559124/harmonised/GCST90559124.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559124/harmonised/GCST90559124.h.tsv.gz-meta.yaml	721275	3692	f0ed04d7118fb0ec5bc14c8f31db7bdcc94f4304544dd0744b1f9dc67f1118e2	
GCST90559125	41054853	Average circumferential strain on AHA 3	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559125/harmonised/GCST90559125.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559125/harmonised/GCST90559125.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559125/harmonised/GCST90559125.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559125/harmonised/GCST90559125.h.tsv.gz-meta.yaml	669799	3692	48c286a16ee3da3b0aa9f8806fa5198b6746ba0400939594199510dcd95248ff	
GCST90559126	41054853	Average circumferential strain on AHA 4	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559126/harmonised/GCST90559126.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559126/harmonised/GCST90559126.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559126/harmonised/GCST90559126.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559126/harmonised/GCST90559126.h.tsv.gz-meta.yaml	638654	3692	db108506bde9feba6b428a991166c432e1cf571142cf9c9d6c0a626d804ebc7a	
GCST90559127	41054853	Average circumferential strain on AHA 5	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559127/harmonised/GCST90559127.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559127/harmonised/GCST90559127.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559127/harmonised/GCST90559127.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559127/harmonised/GCST90559127.h.tsv.gz-meta.yaml	650088	3692	69592eab1c37c9ce5be9a88061af96b21d6972b61c37439ee710dea3cfc49d82	
GCST90559128	41054853	Average circumferential strain on AHA 6	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559128/harmonised/GCST90559128.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559128/harmonised/GCST90559128.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559128/harmonised/GCST90559128.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559128/harmonised/GCST90559128.h.tsv.gz-meta.yaml	683145	3692	ddf0e64ee6f6926cb9db51a8bef78612232ff952e309352f4d6709e049dd5ece	
GCST90559129	41054853	Average circumferential strain on AHA 7	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559129/harmonised/GCST90559129.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559129/harmonised/GCST90559129.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559129/harmonised/GCST90559129.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559129/harmonised/GCST90559129.h.tsv.gz-meta.yaml	709261	3692	a3fb248e5b8979c727434bb19b8a1a1714bf60470b024aa693734f046d2741c2	
GCST90559130	41054853	Average circumferential strain on AHA 8	quantitative	33156	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559130/harmonised/GCST90559130.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90559001-GCST90560000/GCST90559130/harmonised/GCST90559130.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559130/harmonised/GCST90559130.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90559001-GCST90560000/GCST90559130/harmonised/GCST90559130.h.tsv.gz-meta.yaml	707952	3692	2497d7f213a47dfa5028c4d9540693528088b7219e78aec9ec274b6beab3b166	
